GEOID,NAME,total_pop,black_pop,pct_black,median_income,poverty_rate,low_income,nearest_store_km,store_count_5km,service_area_pct,beauty_access_score,underserved_index,hotspot_flag,hotspot_cluster
17031030101,Census Tract 301.01; Cook County; Illinois,3517,910,25.874324708558433,50696.0,20.50042649985783,False,2.0119264741566134,55,99.99999999999999,15.638328120557293,0.2664,False,-1
17031820204,Census Tract 8202.04; Cook County; Illinois,4332,0,0.0,109479.0,6.9944598337950135,False,1.764037212521364,14,100.0,3.2317636195752537,0.1286,False,-1
17031630600,Census Tract 6306; Cook County; Illinois,2746,158,5.753823743627094,51643.0,22.687545520757464,False,1.379117813032105,54,99.99999999999986,19.664967225054625,0.1862,False,-1
17031490200,Census Tract 4902; Cook County; Illinois,2944,2704,91.84782608695652,63175.0,12.669836956521738,False,1.1705563979708815,16,100.0,5.434782608695652,0.5097,True,0
17031612200,Census Tract 6122; Cook County; Illinois,3687,1137,30.838079739625712,41514.0,32.60103064822349,False,3.686644749742041,51,100.0,13.832384052074858,0.3362,False,-1
17031844700,Census Tract 8447; Cook County; Illinois,1753,1346,76.78265830005705,51298.0,25.613234455219626,False,1.9094605342173778,66,100.0,37.64974329720479,0.4658,True,0
17031844600,Census Tract 8446; Cook County; Illinois,2275,2050,90.10989010989012,54565.0,28.332537028189204,False,2.7772294967158158,54,99.99999999999997,23.736263736263737,0.5454,True,0
17031320102,Census Tract 3201.02; Cook County; Illinois,5429,213,3.9233744704365443,162021.0,9.966777408637874,False,0.3635183095962025,53,100.0,9.762387179959477,0.141,False,-1
17031220701,Census Tract 2207.01; Cook County; Illinois,3077,127,4.127396815079623,75625.0,12.7396815079623,False,2.770262487630814,69,100.0,22.424439389015276,0.1511,False,-1
17031063302,Census Tract 633.02; Cook County; Illinois,4102,152,3.7055095075572893,94173.0,4.583130180399805,False,0.4606479633683995,55,99.99999999999997,13.40809361287177,0.1194,False,-1
17031252201,Census Tract 2522.01; Cook County; Illinois,3258,3062,93.9840392879067,47979.0,32.07678883071553,False,3.1960315920426368,69,100.0,21.17863720073665,0.5778,True,0
17031660302,Census Tract 6603.02; Cook County; Illinois,4612,559,12.120555073720729,44329.0,11.726384364820847,False,2.6700808575075055,43,99.99999999999999,9.3235039028621,0.1915,False,-1
17031660301,Census Tract 6603.01; Cook County; Illinois,1761,513,29.131175468483818,24628.0,32.595116411130036,True,2.9605257235373683,42,99.99999999999997,23.85008517887564,0.4664,True,0
17031730202,Census Tract 7302.02; Cook County; Illinois,3093,3017,97.54283866795991,78819.0,6.764295676429567,False,1.9703083124120557,17,100.0,5.496281926931782,0.5169,True,0
17031813302,Census Tract 8133.02; Cook County; Illinois,2893,106,3.6640165917732457,51810.0,19.011406844106464,False,1.48983357520282,66,100.0,22.813688212927758,0.1633,False,-1
17031813702,Census Tract 8137.02; Cook County; Illinois,4719,688,14.57936003390549,69795.0,13.59677076694285,False,0.8143752010954614,66,100.0,13.986013986013987,0.194,False,-1
17031813301,Census Tract 8133.01; Cook County; Illinois,3292,70,2.12636695018226,48958.0,18.043742405832322,False,1.8278173603460863,65,99.99999999999997,19.74483596597813,0.1585,False,-1
17031835600,Census Tract 8356; Cook County; Illinois,749,697,93.05740987983978,13438.0,61.94926568758344,True,3.4523718052603334,46,100.0,61.415220293724964,0.7864,True,0
17031840000,Census Tract 8400; Cook County; Illinois,2651,25,0.943040362127499,105481.0,17.653715579026784,False,2.205239482555695,55,100.0,20.74688796680498,0.1534,False,-1
17031836400,Census Tract 8364; Cook County; Illinois,3783,3227,85.30266983875231,24764.0,31.800158604282313,True,1.2333365403049048,54,99.99999999999997,14.274385408406026,0.6889,True,0
17031836100,Census Tract 8361; Cook County; Illinois,1827,1637,89.60043787629995,20948.0,44.44444444444444,True,2.439326713261628,46,100.0,25.177887246852762,0.7436,True,0
17031834600,Census Tract 8346; Cook County; Illinois,1825,1703,93.31506849315069,26304.0,39.83561643835616,True,4.079671936955515,42,100.0,23.013698630136986,0.7534,True,0
17031843600,Census Tract 8436; Cook County; Illinois,2966,2647,89.24477410654079,55250.0,19.146052185699762,False,1.4446200054336424,46,100.0,15.509103169251517,0.5127,True,0
17031061902,Census Tract 619.02; Cook County; Illinois,4938,307,6.217091940056703,86805.0,7.391656541109761,False,1.0092923511205898,55,100.0,11.13811259619279,0.1436,False,-1
17031030102,Census Tract 301.02; Cook County; Illinois,3052,461,15.104849279161206,55067.0,26.268951878707973,False,2.2459318829890202,52,99.99999999999997,17.03800786369594,0.2422,False,-1
17031030103,Census Tract 301.03; Cook County; Illinois,2297,326,14.192424902046147,53684.0,23.202614379084967,False,2.467554530223589,52,100.0,22.638223770134957,0.2243,False,-1
17031030706,Census Tract 307.06; Cook County; Illinois,2588,370,14.296754250386398,54143.0,5.564142194744977,False,0.8696847845044129,55,99.99999999999996,21.25193199381762,0.1597,False,-1
17031030601,Census Tract 306.01; Cook County; Illinois,3771,949,25.165738530893663,51808.0,18.732551647124513,False,1.7488175324357453,55,100.0,14.58499071864227,0.2574,False,-1
17031081202,Census Tract 812.02; Cook County; Illinois,3437,115,3.3459412278149547,177619.0,3.57870235670643,False,0.6339193553457938,54,100.0,15.71137620017457,0.1134,False,-1
17031063303,Census Tract 633.03; Cook County; Illinois,1198,13,1.0851419031719534,102500.0,9.312080536912752,False,0.8596460744316439,54,99.99999999999999,45.075125208681136,0.0969,False,-1
17031220901,Census Tract 2209.01; Cook County; Illinois,3090,441,14.271844660194175,62917.0,14.951140065146578,False,2.6933796518946216,71,99.99999999999994,22.977346278317153,0.1981,False,-1
17031210602,Census Tract 2106.02; Cook County; Illinois,4362,183,4.195323246217331,102625.0,9.307657038055938,False,1.6103858334162195,67,100.0,15.35992663915635,0.1409,False,-1
17031220602,Census Tract 2206.02; Cook County; Illinois,4316,335,7.761816496756256,61875.0,16.167942472744144,False,2.035381798062688,68,100.0,15.755329008341056,0.1796,False,-1
17031220601,Census Tract 2206.01; Cook County; Illinois,1538,95,6.176853055916775,120427.0,5.591677503250976,False,2.4204100169619176,68,100.0,44.213263979193755,0.1135,False,-1
17031040401,Census Tract 404.01; Cook County; Illinois,3431,97,2.8271640921014285,107083.0,4.4749926879204445,False,0.5704552950388774,59,100.0,17.196152725153016,0.1126,False,-1
17031252202,Census Tract 2522.02; Cook County; Illinois,4945,4717,95.38928210313448,41167.0,35.10659898477157,False,3.080236091056671,69,99.99999999999991,13.953488372093023,0.5996,True,0
17031252102,Census Tract 2521.02; Cook County; Illinois,7020,5295,75.42735042735043,47255.0,14.4017094017094,False,3.3187559373961575,69,99.99999999999997,9.82905982905983,0.4563,False,-1
17031770601,Census Tract 7706.01; Cook County; Illinois,3694,38,1.028695181375203,92569.0,4.36173306193661,False,5.84696492790508,10,99.99999999999987,2.7070925825663235,0.1447,False,-1
17031820605,Census Tract 8206.05; Cook County; Illinois,5617,2523,44.91721559551362,56250.0,22.414100053409296,False,5.915647364786144,21,100.0,3.7386505251913835,0.3794,False,-1
17031836300,Census Tract 8363; Cook County; Illinois,1744,798,45.75688073394495,64722.0,27.408256880733944,False,1.0211011211852794,45,100.0,25.80275229357798,0.3543,False,-1
17031834500,Census Tract 8345; Cook County; Illinois,1572,1462,93.00254452926208,48393.0,36.12363168061815,False,3.324990352164148,41,99.99999999999997,26.081424936386767,0.5833,True,0
17031836000,Census Tract 8360; Cook County; Illinois,3022,2761,91.3633355393779,77292.0,24.619457313037724,False,1.6633701406113837,50,100.0,16.545334215751158,0.5394,True,0
17031836200,Census Tract 8362; Cook County; Illinois,1709,153,8.952603861907548,146250.0,10.130718954248366,False,1.6372213774058173,38,99.99999999999999,22.235225277940316,0.1563,False,-1
17043844100,Census Tract 8441; DuPage County; Illinois,3891,16,0.41120534566949374,164636.0,0.20560267283474687,False,5.318095677743303,16,100.0,4.112053456694937,0.1246,False,-1
17031834400,Census Tract 8344; Cook County; Illinois,4263,3072,72.06192821956368,33768.0,19.587145202908747,True,2.3540033008288566,35,100.0,8.210180623973727,0.6067,True,0
17031834300,Census Tract 8343; Cook County; Illinois,6186,5764,93.17814419657292,52973.0,20.126091173617848,False,2.825072974105317,16,100.0,2.58648561267378,0.5506,True,0
17043842800,Census Tract 8428; DuPage County; Illinois,4658,27,0.579647917561185,155577.0,3.4803285776048423,False,4.66094532142869,19,99.99999999999984,4.079003864319451,0.1328,False,-1
17031070101,Census Tract 701.01; Cook County; Illinois,4583,94,2.051058258782457,93523.0,10.45166921230635,False,1.0332978541670454,53,99.99999999999996,11.564477416539384,0.1368,False,-1
17031110501,Census Tract 1105.01; Cook County; Illinois,5097,269,5.277614282911516,101220.0,8.151210868281158,False,3.060911853850598,46,100.0,9.024916617618208,0.1545,False,-1
17031030104,Census Tract 301.04; Cook County; Illinois,3106,266,8.564069542820347,45865.0,28.46975088967972,False,2.6714270648095706,52,99.99999999999999,16.74179008370895,0.2257,False,-1
17031081401,Census Tract 814.01; Cook County; Illinois,2171,57,2.62551819438047,74432.0,9.291412482402627,False,0.4073563475096796,54,99.99999999999997,24.87333026255182,0.1197,False,-1
17031430102,Census Tract 4301.02; Cook County; Illinois,3542,3189,90.03387916431394,50625.0,29.333709768492376,False,0.9059919549081734,17,100.0,4.799548277809147,0.5569,True,0
17031770902,Census Tract 7709.02; Cook County; Illinois,3816,16,0.41928721174004197,81250.0,3.642557651991614,False,2.5474824086957972,30,99.99999999999997,7.861635220125786,0.1187,False,-1
17031430101,Census Tract 4301.01; Cook County; Illinois,3468,3399,98.01038062283737,32264.0,26.528258362168394,True,0.4265095086429263,20,100.0,5.767012687427912,0.7262,True,0
17031824004,Census Tract 8240.04; Cook County; Illinois,4771,70,1.467197652483756,104620.0,4.877515310586176,False,8.205681935203975,6,99.99999999999989,1.2575979878432193,0.1612,False,-1
17031824006,Census Tract 8240.06; Cook County; Illinois,6013,189,3.143189755529686,150469.0,1.6963246299684018,False,11.553174167275197,3,99.45053175394759,0.4989190088142358,0.1747,False,-1
17031252101,Census Tract 2521.01; Cook County; Illinois,1492,1400,93.8337801608579,35574.0,28.929539295392953,True,2.5000151635558487,66,99.99999999999996,44.23592493297587,0.6917,True,0
17031010501,Census Tract 105.01; Cook County; Illinois,3913,789,20.163557372859696,47858.0,10.784564272936366,False,2.320134957512777,49,100.0,12.522361359570663,0.2158,False,-1
17031020701,Census Tract 207.01; Cook County; Illinois,1728,184,10.648148148148149,92024.0,8.453966415749855,False,1.0265597650409999,55,99.99999999999993,31.828703703703706,0.1455,False,-1
17031010201,Census Tract 102.01; Cook County; Illinois,8210,3009,36.65042630937881,61071.0,33.609756097560975,False,0.7936689247719311,39,99.99999999999997,4.750304506699147,0.357,False,-1
17031760801,Census Tract 7608.01; Cook County; Illinois,4718,243,5.150487494701145,73618.0,10.406952098346757,False,2.0580038140480257,22,100.0,4.662992793556591,0.1606,False,-1
17031839000,Census Tract 8390; Cook County; Illinois,10190,922,9.048086359175663,110306.0,15.636582189722528,False,0.2806854343989283,56,99.99999999999994,5.49558390578999,0.1839,False,-1
17031440201,Census Tract 4402.01; Cook County; Illinois,6096,6001,98.44160104986877,34355.0,31.25,True,2.1023028208491,20,100.0,3.2808398950131235,0.7542,True,0
17031540101,Census Tract 5401.01; Cook County; Illinois,4460,4123,92.4439461883408,16712.0,53.36322869955157,True,9.436684792911683,7,100.0,1.569506726457399,0.8413,True,0
17031834000,Census Tract 8340; Cook County; Illinois,3274,3046,93.03604153940135,39194.0,21.96090409285278,True,0.6735941469559675,17,100.0,5.192425167990226,0.693,True,0
17031833900,Census Tract 8339; Cook County; Illinois,2696,1269,47.06973293768546,39602.0,46.1053412462908,True,4.315722927033345,8,99.99999999999999,2.967359050445104,0.6091,True,0
17031221000,Census Tract 2210; Cook County; Illinois,2571,128,4.9786075457020615,82102.0,13.146635550369506,False,2.8043838667602072,70,99.99999999999996,27.22676001555815,0.1515,False,-1
17031221100,Census Tract 2211; Cook County; Illinois,4542,337,7.419638925583444,87478.0,16.99119146963375,False,2.5380853758573276,69,99.99999999999996,15.191545574636724,0.184,False,-1
17031242800,Census Tract 2428; Cook County; Illinois,1450,6,0.41379310344827586,139500.0,4.293628808864266,False,1.387126006237521,69,99.99999999999993,47.58620689655172,0.0779,False,-1
17031242900,Census Tract 2429; Cook County; Illinois,2032,88,4.330708661417323,143750.0,5.31496062992126,False,1.3200697219629265,69,99.99999999999997,33.95669291338583,0.1094,False,-1
17031243000,Census Tract 2430; Cook County; Illinois,2223,21,0.9446693657219973,113125.0,4.81331533963113,False,1.4460260520064676,69,100.0,31.0391363022942,0.0975,False,-1
17031243100,Census Tract 2431; Cook County; Illinois,2159,45,2.0842982862436314,114464.0,3.7054191755442334,False,1.5298414403174028,69,99.99999999999997,31.959240389069013,0.098,False,-1
17031243200,Census Tract 2432; Cook County; Illinois,2329,187,8.02919708029197,136094.0,6.277056277056277,False,1.4422927717413159,69,99.99999999999997,29.626449119793904,0.132,False,-1
17031243300,Census Tract 2433; Cook County; Illinois,2285,51,2.2319474835886215,128375.0,8.227571115973742,False,1.2659511371980865,68,99.99999999999994,29.759299781181618,0.1143,False,-1
17031243400,Census Tract 2434; Cook County; Illinois,2931,73,2.490617536676902,124773.0,12.146025247355851,False,0.9406773238281134,65,100.0,22.176731490958716,0.1338,False,-1
17031071400,Census Tract 714; Cook County; Illinois,4763,257,5.39575897543565,118295.0,16.98509342851144,False,1.6113934824277978,54,100.0,11.337392399748058,0.1749,False,-1
17031110400,Census Tract 1104; Cook County; Illinois,4501,58,1.2886025327704953,81250.0,7.247355390501912,False,2.5878307143288564,43,100.0,9.55343257053988,0.1327,False,-1
17031150600,Census Tract 1506; Cook County; Illinois,4223,77,1.8233483305706844,81923.0,7.1530758226037205,False,1.4998623859356117,64,100.0,15.155103007340752,0.1239,False,-1
17031150700,Census Tract 1507; Cook County; Illinois,4453,57,1.2800359308331462,100862.0,6.704805491990847,False,2.289389908523962,65,99.99999999999997,14.596900965641142,0.1247,False,-1
17031150800,Census Tract 1508; Cook County; Illinois,4668,134,2.8706083976006855,85714.0,14.05312767780634,False,2.78607023871128,66,100.0,14.138817480719794,0.1583,False,-1
17031151100,Census Tract 1511; Cook County; Illinois,5447,59,1.0831650449788874,77521.0,11.252771618625278,False,2.5175287830670148,67,100.0,12.300348815861943,0.1422,False,-1
17031151200,Census Tract 1512; Cook County; Illinois,4057,16,0.3943800838057678,88939.0,9.563924677898909,False,1.8591551229442935,65,99.99999999999989,16.021690904609315,0.1271,False,-1
17031241500,Census Tract 2415; Cook County; Illinois,2823,26,0.9210060219624512,173393.0,6.199078993978038,False,0.3841722565953073,70,99.99999999999997,24.796315975912147,0.1026,False,-1
17031241100,Census Tract 2411; Cook County; Illinois,3650,300,8.21917808219178,92927.0,12.303881090008257,False,1.1771946092497556,72,99.99999999999993,19.726027397260275,0.1607,False,-1
17031241600,Census Tract 2416; Cook County; Illinois,3397,32,0.9420076538121873,111458.0,7.506623491315867,False,0.3054796424130378,68,99.99999999999997,20.017662643508977,0.1111,False,-1
17031241300,Census Tract 2413; Cook County; Illinois,1888,123,6.514830508474577,167292.0,10.742857142857144,False,0.658048295666899,70,100.0,37.07627118644068,0.1298,False,-1
17031241400,Census Tract 2414; Cook County; Illinois,5584,341,6.106733524355301,178434.0,5.444126074498568,False,0.5640865720750275,70,99.99999999999999,12.535816618911173,0.1332,False,-1
17031243500,Census Tract 2435; Cook County; Illinois,4567,641,14.035471863367638,160370.0,7.444712064812788,False,0.6461400305498382,63,100.0,13.794613531858989,0.1708,False,-1
17031250200,Census Tract 2502; Cook County; Illinois,3051,1418,46.476565060635856,49327.0,17.273025237627007,False,3.6283139559306252,75,99.99999999999994,24.582104228121928,0.3377,False,-1
17031250300,Census Tract 2503; Cook County; Illinois,4844,3055,63.06771263418662,47550.0,20.583333333333336,False,2.983467245954732,76,99.99999999999993,15.68951279933939,0.4202,False,-1
17031250400,Census Tract 2504; Cook County; Illinois,5513,4160,75.45800834391439,46709.0,23.616905496100127,False,2.223029591055357,74,99.99999999999997,13.422818791946309,0.4781,True,0
17031250500,Census Tract 2505; Cook County; Illinois,6903,1657,24.004056207446038,119514.0,10.328842532232363,False,1.9318007061578406,55,100.0,7.967550340431697,0.232,False,-1
17031071500,Census Tract 715; Cook County; Illinois,5991,114,1.9028542814221332,115993.0,5.1243531964613585,False,1.284179961143907,55,100.0,9.180437322650642,0.1221,False,-1
17031071800,Census Tract 718; Cook County; Illinois,2726,218,7.997065297138664,211964.0,4.0500736377025035,False,0.6832148870558933,59,100.0,21.643433602347763,0.1282,False,-1
17031080100,Census Tract 801; Cook County; Illinois,6607,47,0.7113667322536704,114681.0,7.628273043741486,False,0.48018975652902585,55,99.99999999999997,8.32450431360678,0.1224,False,-1
17031080300,Census Tract 803; Cook County; Illinois,5836,33,0.5654557916381083,157112.0,8.875942426319398,False,0.7534787535802218,57,99.99999999999999,9.766963673749144,0.1259,False,-1
17031080400,Census Tract 804; Cook County; Illinois,4888,2310,47.258592471358426,,21.541950113378686,False,1.0496348468736818,61,99.99999999999991,12.479541734860884,0.3535,False,-1
17031160100,Census Tract 1601; Cook County; Illinois,2757,0,0.0,107137.0,5.223068552774755,False,1.2852293994117823,60,99.99999999999997,21.762785636561482,0.103,False,-1
17031160200,Census Tract 1602; Cook County; Illinois,3356,120,3.575685339690107,124364.0,1.3225127742711151,False,1.2672420216975242,64,99.99999999999993,19.07032181168057,0.1068,False,-1
17031160300,Census Tract 1603; Cook County; Illinois,3685,209,5.6716417910447765,77721.0,16.82892906815021,False,1.0996180152068329,64,99.99999999999997,17.36770691994573,0.1673,False,-1
17031160400,Census Tract 1604; Cook County; Illinois,5171,227,4.389866563527364,72325.0,11.139044672210405,False,1.1249913249270584,62,100.0,11.989943918004254,0.1485,False,-1
17031160700,Census Tract 1607; Cook County; Illinois,6265,281,4.485235434956105,92614.0,5.574684374487621,False,0.5429170694470559,62,100.0,9.896249002394255,0.1295,False,-1
17031221300,Census Tract 2213; Cook County; Illinois,3011,179,5.944868814347393,81264.0,22.73487128050819,False,1.7327378024523459,69,100.0,22.915974759216205,0.1858,False,-1
17031221500,Census Tract 2215; Cook County; Illinois,2767,364,13.15504156125768,62500.0,17.961691362486448,False,1.0590866005560684,69,99.99999999999997,24.93675460787857,0.1936,False,-1
17031221400,Census Tract 2214; Cook County; Illinois,3083,120,3.892312682452157,104583.0,5.87090496269867,False,1.3966225188737842,69,99.99999999999993,22.3807979240999,0.1207,False,-1
17031250600,Census Tract 2506; Cook County; Illinois,4542,3642,80.18494055482167,65486.0,23.791405550581914,False,3.116216183072079,75,100.0,16.512549537648614,0.4991,True,0
17031250700,Census Tract 2507; Cook County; Illinois,6466,4778,73.89421589854625,44624.0,32.648870636550306,False,3.551371639588561,74,99.99999999999989,11.444478812248686,0.5102,True,0
17031250800,Census Tract 2508; Cook County; Illinois,2693,2286,84.88674340883773,63047.0,14.48199034533977,False,3.3615962338250496,75,100.0,27.849981433345715,0.4777,True,0
17031251000,Census Tract 2510; Cook County; Illinois,1380,976,70.72463768115942,31690.0,49.492753623188406,True,2.6268931796851662,74,99.99999999999997,53.6231884057971,0.6591,True,0
17031251100,Census Tract 2511; Cook County; Illinois,4544,3187,70.13644366197182,38350.0,21.58940397350993,True,3.212539873614192,74,100.0,16.285211267605632,0.6024,True,0
17031051400,Census Tract 514; Cook County; Illinois,2535,234,9.230769230769232,154044.0,10.09861932938856,False,0.6099700913388506,63,100.0,24.85207100591716,0.1498,False,-1
17031060100,Census Tract 601; Cook County; Illinois,3178,7,0.22026431718061676,135272.0,2.800503461296413,False,1.8418958907133083,61,99.99999999999997,19.19446192573946,0.101,False,-1
17031060300,Census Tract 603; Cook County; Illinois,2821,54,1.9142148174406242,140125.0,3.934774902516838,False,2.2262709065760045,62,100.0,21.978021978021978,0.1108,False,-1
17031060800,Census Tract 608; Cook County; Illinois,5319,194,3.6473021244594848,81156.0,7.1065989847715745,False,1.7128674187722341,58,100.0,10.904305320548977,0.1361,False,-1
17031160800,Census Tract 1608; Cook County; Illinois,5236,34,0.6493506493506493,82691.0,5.9758666922045585,False,1.128402148969017,64,99.99999999999997,12.223071046600458,0.1162,False,-1
17031160900,Census Tract 1609; Cook County; Illinois,2420,75,3.0991735537190084,114861.0,3.1404958677685952,False,1.884762080594853,66,99.99999999999997,27.27272727272727,0.1063,False,-1
17031161000,Census Tract 1610; Cook County; Illinois,1986,35,1.7623363544813697,102159.0,11.889168765743072,False,1.8918485401417677,66,99.99999999999994,33.23262839879154,0.1243,False,-1
17031161100,Census Tract 1611; Cook County; Illinois,2024,179,8.843873517786562,158393.0,5.809334657398212,False,2.0788904199831615,66,99.99999999999996,32.608695652173914,0.1341,False,-1
17031161200,Census Tract 1612; Cook County; Illinois,2873,130,4.524886877828054,70391.0,16.254785938043856,False,2.848629701688766,68,99.99999999999997,23.668639053254438,0.1635,False,-1
17031161300,Census Tract 1613; Cook County; Illinois,3769,39,1.0347572300344918,53969.0,16.7248322147651,False,2.5354224550127404,67,99.99999999999993,17.77659856725922,0.1551,False,-1
17031170100,Census Tract 1701; Cook County; Illinois,2030,79,3.891625615763547,46571.0,23.979328165374678,False,0.5551333564149921,48,99.99999999999997,23.645320197044338,0.1752,False,-1
17031221600,Census Tract 2216; Cook County; Illinois,3389,44,1.2983180879315432,135236.0,5.683836589698046,False,0.8945629852349618,69,100.0,20.35998819710829,0.1091,False,-1
