GEOID,NAME,total_pop,black_pop,pct_black,median_income,poverty_rate,low_income,nearest_store_km,store_count_5km,service_area_pct,beauty_access_score,underserved_index,hotspot_flag,hotspot_cluster
10001040204,Census Tract 402.04; Kent County; Delaware,6265,1910,30.486831604150037,97773.0,8.178500331785003,False,13.042377161065044,0,0.0,0.0,0.3039,False,-1
10001990000,Census Tract 9900; Kent County; Delaware,0,0,0.0,,,False,20.858876742674624,0,0.0,0.0,0.168,False,-1
10001043400,Census Tract 434; Kent County; Delaware,5424,876,16.150442477876105,75426.0,5.435801312089971,False,24.716176749525182,0,0.0,0.0,0.2711,False,-1
10001043300,Census Tract 433; Kent County; Delaware,6276,3688,58.76354365838113,48373.0,25.67484662576687,False,1.288161237629805,1,99.99999999999996,0.15933715742511154,0.4491,True,0
10005051201,Census Tract 512.01; Sussex County; Delaware,1329,18,1.3544018058690745,91500.0,7.552870090634441,False,15.542710017509867,0,0.0,0.0,0.1858,False,-1
10005050501,Census Tract 505.01; Sussex County; Delaware,4447,294,6.611198560827525,80515.0,11.95182912974324,False,13.142898295531623,0,0.0,0.0,0.2176,False,-1
10005051302,Census Tract 513.02; Sussex County; Delaware,5203,356,6.842206419373438,88255.0,6.457208943716268,False,22.846470490198108,0,0.0,0.0,0.2293,False,-1
10005050403,Census Tract 504.03; Sussex County; Delaware,3275,729,22.259541984732824,62571.0,14.198473282442748,False,5.583346251394879,0,31.214472066195352,0.0,0.2677,False,-1
10005050601,Census Tract 506.01; Sussex County; Delaware,5359,386,7.20283635006531,78091.0,10.472589792060491,False,20.192972365391753,0,0.0,0.0,0.2379,False,-1
10005050801,Census Tract 508.01; Sussex County; Delaware,4022,348,8.652411735454997,74167.0,9.18824701195219,False,16.552276333164272,0,0.0,0.0,0.2267,False,-1
10005050401,Census Tract 504.01; Sussex County; Delaware,3656,396,10.831509846827133,64909.0,13.429978118161925,False,7.305160607897819,0,6.134972013613899,0.0,0.2218,False,-1
10005050101,Census Tract 501.01; Sussex County; Delaware,4076,159,3.900883218842002,80203.0,4.654654654654655,False,24.69876063379134,0,0.0,0.0,0.2159,False,-1
10005051702,Census Tract 517.02; Sussex County; Delaware,6107,559,9.153430489602096,64091.0,17.431192660550458,False,22.17047942662426,0,0.0,0.0,0.2803,False,-1
10005051900,Census Tract 519; Sussex County; Delaware,4583,655,14.291948505345845,54469.0,9.641505232687598,False,19.28507665188645,0,0.0,0.0,0.2617,False,-1
10005050200,Census Tract 502; Sussex County; Delaware,4051,845,20.859047148852135,64292.0,14.58603685439917,False,21.03431558463973,0,0.0,0.0,0.3151,False,-1
10005051400,Census Tract 514; Sussex County; Delaware,3500,222,6.342857142857143,82083.0,5.458702486424693,False,29.743138935277155,0,0.0,0.0,0.2463,False,-1
10005050302,Census Tract 503.02; Sussex County; Delaware,5470,1069,19.542961608775137,59074.0,18.477863154043174,False,14.086599738580793,0,0.0,0.0,0.3016,False,-1
10005050701,Census Tract 507.01; Sussex County; Delaware,4549,509,11.18927236755331,73429.0,10.887096774193548,False,14.473968138970655,0,0.0,0.0,0.2373,False,-1
10005051701,Census Tract 517.01; Sussex County; Delaware,4383,251,5.726671229751312,72208.0,6.764168190127971,False,14.977980318586916,0,0.0,0.0,0.1994,False,-1
10005051802,Census Tract 518.02; Sussex County; Delaware,4393,1570,35.73867516503528,58695.0,24.971310534771632,False,13.705288357417098,0,0.0,0.0,0.3949,False,-1
10005051801,Census Tract 518.01; Sussex County; Delaware,5581,1155,20.695215911127036,42647.0,27.585588815199856,False,12.062517268083267,0,0.0,0.0,0.3358,False,-1
10003010800,Census Tract 108; New Castle County; Delaware,4880,555,11.37295081967213,91271.0,7.725321888412018,False,1.5653838419523751,3,100.0,0.6147540983606558,0.1633,False,-1
10005050408,Census Tract 504.08; Sussex County; Delaware,4388,1071,24.40747493163172,59891.0,13.650865998176846,False,6.77477044098096,0,18.311977409874274,0.0,0.2787,False,-1
10003001400,Census Tract 14; New Castle County; Delaware,2195,747,34.03189066059225,57964.0,37.067705796395515,False,4.070092739107146,1,100.0,0.4555808656036447,0.3892,True,1
10003012200,Census Tract 122; New Castle County; Delaware,4654,1071,23.01246239793726,57981.0,10.157769613140264,False,4.9908237087931955,1,45.74940094244283,0.21486892995272883,0.2463,False,-1
10005051102,Census Tract 511.02; Sussex County; Delaware,1040,3,0.2884615384615385,112500.0,5.769230769230769,False,2.9259946411332076,2,100.0,1.9230769230769231,0.0725,False,-1
10003002200,Census Tract 22; New Castle County; Delaware,3419,1043,30.50599590523545,39768.0,38.634266379575514,True,4.138432694690608,1,100.0,0.2924831822170225,0.5356,True,1
10003013612,Census Tract 136.12; New Castle County; Delaware,5541,323,5.829272694459483,155000.0,0.935103796521414,False,4.711200426053855,1,60.17436568407016,0.18047283883775492,0.1368,False,-1
10003011000,Census Tract 110; New Castle County; Delaware,3413,415,12.15939056548491,123867.0,2.138880750073249,False,3.194611377221104,1,100.0,0.2929973630237328,0.1599,False,-1
10003016901,Census Tract 169.01; New Castle County; Delaware,2278,46,2.019315188762072,91750.0,8.289241622574956,False,19.472584006588843,0,0.0,0.0,0.2047,False,-1
10003014706,Census Tract 147.06; New Castle County; Delaware,3037,1374,45.24201514652618,93203.0,10.723771580345286,False,4.3852484360443,1,87.35938248882731,0.3292723081988804,0.3375,True,1
10003014904,Census Tract 149.04; New Castle County; Delaware,5691,1440,25.30311017395888,82967.0,7.034997335228282,False,2.4577162373535675,6,100.0,1.0542962572482868,0.2092,False,-1
10003011800,Census Tract 118; New Castle County; Delaware,4298,85,1.9776640297812935,128343.0,6.136844580296262,False,5.4538152776322795,0,40.50801497001148,0.0,0.1491,False,-1
10003013501,Census Tract 135.01; New Castle County; Delaware,6952,154,2.2151898734177213,143199.0,2.217125382262997,False,5.862893589845371,0,34.032433757159595,0.0,0.1359,False,-1
10003013604,Census Tract 136.04; New Castle County; Delaware,4135,295,7.134220072551391,109625.0,1.9775390625,False,2.500301639499491,1,100.0,0.2418379685610641,0.1372,False,-1
10003000900,Census Tract 9; New Castle County; Delaware,2397,1909,79.64121818940342,43269.0,26.591289782244555,False,2.609476054258604,1,100.0,0.4171881518564873,0.538,True,1
10003000200,Census Tract 2; New Castle County; Delaware,4738,3086,65.1329674968341,65234.0,5.297593921485859,False,0.6485602035056509,1,99.9999999999999,0.21105951878429716,0.3918,True,1
10003000500,Census Tract 5; New Castle County; Delaware,3605,2906,80.61026352288488,78867.0,19.500693481276006,False,1.8673391894072666,1,99.99999999999997,0.27739251040221913,0.5159,True,1
10003000601,Census Tract 6.01; New Castle County; Delaware,2892,2719,94.0179806362379,50962.0,41.21522693997072,False,1.29838845861163,1,100.0,0.3457814661134163,0.6549,True,1
10003000602,Census Tract 6.02; New Castle County; Delaware,2461,1979,80.41446566436407,32163.0,14.709467696058512,True,1.973860598915739,1,100.0,0.4063388866314506,0.6425,True,1
10003001100,Census Tract 11; New Castle County; Delaware,3415,616,18.03806734992679,61844.0,22.483423749246533,False,3.2105473766772916,1,99.99999999999996,0.29282576866764276,0.2655,False,-1
10003001300,Census Tract 13; New Castle County; Delaware,3618,40,1.105583195135434,141563.0,2.957435046987286,False,4.144583708340068,1,99.57993114533765,0.27639579878385845,0.1198,False,-1
10003001500,Census Tract 15; New Castle County; Delaware,2393,1501,62.72461345591308,60185.0,25.82532386126201,False,3.6322325852420336,1,99.99999999999999,0.41788549937317176,0.4664,True,1
10003001600,Census Tract 16; New Castle County; Delaware,2734,1986,72.64081931236284,47792.0,34.61962513781698,False,3.3993024163613774,1,99.99999999999994,0.365764447695684,0.5443,True,1
10003002300,Census Tract 23; New Castle County; Delaware,2153,1320,61.30980027868092,46806.0,32.572227399813606,False,4.50676242384638,1,99.99999999999991,0.46446818392940087,0.4886,True,1
10003002400,Census Tract 24; New Castle County; Delaware,4225,1664,39.38461538461539,38184.0,22.268700787401574,True,5.225286047134339,0,23.624642633038366,0.0,0.5213,True,1
10003000400,Census Tract 4; New Castle County; Delaware,2953,1206,40.839823907890285,35250.0,22.547683923705723,True,2.346202128609741,1,100.0,0.3386386725364037,0.5085,True,1
10003002600,Census Tract 26; New Castle County; Delaware,4004,2007,50.124875124875125,36739.0,27.943444730077122,True,4.667307680344206,1,84.32141483839305,0.24975024975024976,0.5799,True,1
10003002700,Census Tract 27; New Castle County; Delaware,2943,1502,51.036357458375804,69126.0,21.7804960924227,False,4.818336145801922,1,56.570261728398584,0.3397893306150187,0.4071,True,1
10003010200,Census Tract 102; New Castle County; Delaware,2113,530,25.08282063416943,103542.0,0.7572172266919073,False,6.667896219265846,0,0.0,0.0,0.2302,False,-1
10003012900,Census Tract 129; New Castle County; Delaware,4692,1537,32.75788576300086,57335.0,19.69989281886388,False,6.10229421838611,0,14.381684359898436,0.0,0.3359,True,1
10003016401,Census Tract 164.01; New Castle County; Delaware,6863,2207,32.15794841905872,126078.0,11.02489019033675,False,11.943027879338429,0,0.0,0.0,0.3186,False,-1
10003001200,Census Tract 12; New Castle County; Delaware,1850,135,7.297297297297297,82428.0,1.4908256880733946,False,3.6400832379403907,1,100.0,0.5405405405405406,0.1305,False,-1
10003010400,Census Tract 104; New Castle County; Delaware,4843,841,17.365269461077844,89781.0,4.953367875647668,False,4.8667879041517415,1,56.157469137112,0.20648358455502788,0.2015,False,-1
10003010900,Census Tract 109; New Castle County; Delaware,2605,204,7.8310940499040305,106154.0,6.525911708253358,False,2.8992980398985893,6,100.0,2.3032629558541267,0.0957,False,-1
10003011100,Census Tract 111; New Castle County; Delaware,2809,72,2.5631897472410112,111136.0,6.229860365198711,False,4.99291936294309,2,59.84780908930788,0.711997152011392,0.1284,False,-1
10003013800,Census Tract 138; New Castle County; Delaware,6280,412,6.560509554140127,85639.0,4.445897352075842,False,0.8339522103207749,7,100.0,1.1146496815286624,0.1119,False,-1
10003015000,Census Tract 150; New Castle County; Delaware,5628,1362,24.20042643923241,77974.0,13.873038516405137,False,2.8986247902674376,6,99.87542303267203,1.0660980810234542,0.2327,False,-1
10005051101,Census Tract 511.01; Sussex County; Delaware,971,1,0.10298661174047373,152414.0,1.0416666666666665,False,2.967267374374603,2,100.0,2.059732234809475,0.0489,False,-1
10003013610,Census Tract 136.10; New Castle County; Delaware,5063,240,4.740272565672527,109675.0,4.893274265002014,False,3.524966559068595,1,78.33141296025325,0.19751135690302193,0.1433,False,-1
10003011900,Census Tract 119; New Castle County; Delaware,3118,121,3.8806927517639513,231542.0,12.700449005772931,False,6.111956579313402,0,9.861150209886912,0.0,0.1854,False,-1
10003013613,Census Tract 136.13; New Castle County; Delaware,5855,130,2.220324508966695,128871.0,4.05261286882332,False,2.8131420138120093,1,99.99999999999997,0.1707941929974381,0.1277,False,-1
10003014705,Census Tract 147.05; New Castle County; Delaware,5216,208,3.9877300613496933,70703.0,11.604890355132932,False,3.014898086779553,1,100.0,0.19171779141104295,0.1652,False,-1
10003013700,Census Tract 137; New Castle County; Delaware,4165,949,22.785114045618247,76707.0,13.517406962785113,False,3.165625075490112,1,100.0,0.24009603841536617,0.2517,False,-1
10003014502,Census Tract 145.02; New Castle County; Delaware,6842,271,3.960830166617948,26284.0,63.15179606025493,True,1.4016426198499243,1,100.0,0.14615609470914936,0.5151,True,1
10003012400,Census Tract 124; New Castle County; Delaware,4059,654,16.112342941611235,69576.0,11.377097729516288,False,4.438316765376643,1,70.91045033086881,0.2463661000246366,0.2189,False,-1
10003015200,Census Tract 152; New Castle County; Delaware,6158,1465,23.790191620656056,76631.0,8.428981348637016,False,6.508378311204682,0,8.684630861291499,0.0,0.2545,False,-1
10003014404,Census Tract 144.04; New Castle County; Delaware,4259,243,5.705564686546138,84107.0,19.81685841746889,False,4.164404999527684,1,92.73401700314581,0.23479690068091102,0.2075,False,-1
10003012000,Census Tract 120; New Castle County; Delaware,4205,775,18.430439952437574,76250.0,8.023809523809524,False,2.53983464815319,1,99.99999999999993,0.23781212841854935,0.2094,False,-1
10003012700,Census Tract 127; New Castle County; Delaware,4274,468,10.949929808142256,51951.0,11.628451099672438,False,2.967903160208473,7,100.0,1.6378100140383716,0.15,False,-1
10003002500,Census Tract 25; New Castle County; Delaware,3174,818,25.771896660365467,66983.0,9.577819785759294,False,5.174654559977104,0,34.49988006209976,0.0,0.263,False,-1
10003011201,Census Tract 112.01; New Castle County; Delaware,2546,75,2.945797329143755,125948.0,5.203045685279188,False,0.5661204751150113,6,99.99999999999993,2.356637863315004,0.0602,False,-1
10003011202,Census Tract 112.02; New Castle County; Delaware,4046,299,7.390014829461196,96800.0,3.237765694513099,False,1.9357619140470224,6,99.99999999999997,1.4829461196243203,0.103,False,-1
10003011205,Census Tract 112.05; New Castle County; Delaware,2142,166,7.749766573295985,132917.0,6.349206349206349,False,2.49979123441091,6,100.0,2.8011204481792715,0.0779,False,-1
10003014402,Census Tract 144.02; New Castle County; Delaware,2875,144,5.008695652173913,77950.0,21.024921024921024,False,2.8607563859670875,1,99.99999999999997,0.3478260869565218,0.2015,False,-1
10003011700,Census Tract 117; New Castle County; Delaware,4338,79,1.8211157215306595,191667.0,4.3853510613482625,False,1.6696756746418644,6,99.88752156648262,1.3831258644536653,0.086,False,-1
10003014803,Census Tract 148.03; New Castle County; Delaware,3793,372,9.807540205641972,80100.0,9.43496801705757,False,4.789627506126641,1,59.2991971141281,0.2636435539151068,0.1851,False,-1
10003010300,Census Tract 103; New Castle County; Delaware,4155,1383,33.28519855595668,93295.0,11.985559566787003,False,6.358618937370774,0,0.0,0.0,0.3085,False,-1
10003011206,Census Tract 112.06; New Castle County; Delaware,4201,31,0.7379195429659604,126087.0,4.1505791505791505,False,1.7589669875699196,6,99.99999999999997,1.428231373482504,0.0794,False,-1
10003011300,Census Tract 113; New Castle County; Delaware,2251,103,4.575744113727232,119634.0,2.25123818099955,False,3.632144519313272,6,100.0,2.665482007996446,0.0562,False,-1
10003013611,Census Tract 136.11; New Castle County; Delaware,5979,1392,23.28148519819368,91312.0,8.482816429170159,False,4.744265246866664,1,70.44994736907049,0.16725204883759826,0.2415,False,-1
10003002900,Census Tract 29; New Castle County; Delaware,3542,3060,86.39186900056465,25302.0,37.666007346708106,True,3.2236915957149552,1,99.99999999999996,0.282326369282891,0.7668,True,1
10003002100,Census Tract 21; New Castle County; Delaware,1335,869,65.09363295880149,32789.0,36.40449438202247,True,3.8379013566113236,1,100.0,0.7490636704119851,0.6588,True,1
10003011204,Census Tract 112.04; New Castle County; Delaware,3391,211,6.2223532881156,98886.0,5.072250073724565,False,4.927341906439826,3,52.33324591747262,0.8846947803007962,0.1338,False,-1
10003013607,Census Tract 136.07; New Castle County; Delaware,5629,564,10.019541659264524,81967.0,7.158590308370044,False,4.160509826521937,1,84.16578600805232,0.17765144785930004,0.1775,False,-1
10003014903,Census Tract 149.03; New Castle County; Delaware,8288,2859,34.49565637065637,79003.0,16.952220077220076,False,5.998079071342289,0,2.5351898634811585,0.0,0.3321,True,1
10003980100,Census Tract 9801; New Castle County; Delaware,0,0,0.0,,,False,3.462117330208769,1,96.68715081598353,0.0,0.1097,False,-1
10003014909,Census Tract 149.09; New Castle County; Delaware,6481,3536,54.559481561487424,63947.0,8.3112427880867,False,2.5901007369392772,6,99.99999999999987,0.9257830581700355,0.3432,True,1
10003015502,Census Tract 155.02; New Castle County; Delaware,2449,1098,44.83462637811352,53100.0,22.82564311964067,False,6.624946790506507,0,0.5590830227577276,0.0,0.4014,True,1
10005050103,Census Tract 501.03; Sussex County; Delaware,5610,406,7.237076648841355,87154.0,7.985739750445633,False,23.661759949562203,0,0.0,0.0,0.2398,False,-1
10005050304,Census Tract 503.04; Sussex County; Delaware,4513,904,20.031021493463328,58056.0,16.256708407871198,False,10.709741702053087,0,2.9308980352828047,0.0,0.2836,False,-1
10005050710,Census Tract 507.10; Sussex County; Delaware,2269,105,4.627589246364037,58713.0,12.075804319083296,False,9.929766389619473,0,0.0,0.0,0.1989,False,-1
10005050303,Census Tract 503.03; Sussex County; Delaware,3099,353,11.39077121652146,62826.0,6.813693219223173,False,16.180584346373635,0,0.0,0.0,0.2277,False,-1
10005050711,Census Tract 507.11; Sussex County; Delaware,1097,22,2.0054694621695535,42153.0,9.753874202370099,False,9.659360659496853,0,0.0,0.0,0.1776,False,-1
10005051313,Census Tract 513.13; Sussex County; Delaware,2718,49,1.8027961736571008,84583.0,11.736393928174751,False,19.7083787775916,0,0.0,0.0,0.2183,False,-1
10005051314,Census Tract 513.14; Sussex County; Delaware,2679,17,0.6345651362448675,79594.0,4.927211646136618,False,23.771959757689253,0,0.0,0.0,0.1999,False,-1
10005051310,Census Tract 513.10; Sussex County; Delaware,2039,145,7.111329082883766,107000.0,3.482099068170672,False,25.994067195976363,0,0.0,0.0,0.2292,False,-1
10003015802,Census Tract 158.02; New Castle County; Delaware,2432,447,18.379934210526315,59890.0,5.139802631578947,False,8.92042046206363,0,0.0,0.0,0.2265,False,-1
10003014907,Census Tract 149.07; New Castle County; Delaware,4903,1382,28.186824393228637,69632.0,4.236594351207532,False,2.472707844195328,6,100.0,1.223740566999796,0.2052,False,-1
10003011203,Census Tract 112.03; New Castle County; Delaware,4740,1589,33.52320675105485,74216.0,10.569620253164556,False,5.155615310686961,0,46.540757533515205,0.0,0.2998,False,-1
10005050703,Census Tract 507.03; Sussex County; Delaware,1889,278,14.716781365802012,60357.0,13.08262711864407,False,16.620885426733842,0,0.0,0.0,0.2682,False,-1
10005051204,Census Tract 512.04; Sussex County; Delaware,633,0,0.0,107361.0,5.388272583201268,False,23.685112686645898,0,0.0,0.0,0.1988,False,-1
10005051202,Census Tract 512.02; Sussex County; Delaware,991,15,1.513622603430878,139375.0,3.6231884057971016,False,19.51968482542332,0,0.0,0.0,0.1843,False,-1
10005980000,Census Tract 9800; Sussex County; Delaware,0,0,0.0,,,False,5.668155506114779,0,41.536825756278425,0.0,0.1171,False,-1
10005051309,Census Tract 513.09; Sussex County; Delaware,1357,21,1.5475313190862197,58472.0,8.032424465733234,False,27.826127697259828,0,0.0,0.0,0.2297,False,-1
10005051312,Census Tract 513.12; Sussex County; Delaware,2047,0,0.0,76811.0,4.885197850512945,False,28.108118123456755,0,0.0,0.0,0.2116,False,-1
10005051311,Census Tract 513.11; Sussex County; Delaware,1717,15,0.8736167734420501,99922.0,6.75596971461852,False,29.26934789001714,0,0.0,0.0,0.2266,False,-1
10005051501,Census Tract 515.01; Sussex County; Delaware,2833,564,19.908224496999647,67917.0,12.848570420049418,False,22.720739340865176,0,0.0,0.0,0.3098,False,-1
10005050708,Census Tract 507.08; Sussex County; Delaware,3470,121,3.4870317002881848,74724.0,11.498559077809798,False,13.411055236609103,0,0.0,0.0,0.2034,False,-1
10005051307,Census Tract 513.07; Sussex County; Delaware,2957,0,0.0,97049.0,20.561379776800813,False,17.267025153686802,0,0.0,0.0,0.2373,False,-1
10005051308,Census Tract 513.08; Sussex County; Delaware,3680,78,2.119565217391304,84674.0,5.570652173913043,False,16.82354546187136,0,0.0,0.0,0.1855,False,-1
10005050905,Census Tract 509.05; Sussex County; Delaware,3783,0,0.0,84539.0,5.8947924927306365,False,9.515943820846697,0,6.772576909641693,0.0,0.1533,False,-1
10005050707,Census Tract 507.07; Sussex County; Delaware,2725,78,2.862385321100917,66094.0,6.605504587155964,False,11.775745990778365,0,0.0,0.0,0.1759,False,-1
10005050806,Census Tract 508.06; Sussex County; Delaware,4849,287,5.918746133223345,76168.0,11.54877294287482,False,10.7779659703726,0,0.0,0.0,0.2051,False,-1
10005051017,Census Tract 510.17; Sussex County; Delaware,3617,20,0.5529444290848771,111250.0,7.215924799557645,False,2.601683931065423,4,88.82986278536251,1.105888858169754,0.1035,False,-1
10005050904,Census Tract 509.04; Sussex County; Delaware,2296,38,1.6550522648083623,69542.0,14.70327723649247,False,2.8013452445485263,3,100.0,1.3066202090592336,0.1323,False,-1
10005051009,Census Tract 510.09; Sussex County; Delaware,2477,0,0.0,157279.0,2.5433992733144932,False,2.197468101588667,4,99.99999999999999,1.6148566814695196,0.0656,False,-1
10005051016,Census Tract 510.16; Sussex County; Delaware,2170,0,0.0,102404.0,8.709677419354838,False,2.6196640641820177,2,100.0,0.9216589861751152,0.1128,False,-1
10005050604,Census Tract 506.04; Sussex County; Delaware,4657,814,17.479063774962423,62688.0,19.690788060983465,False,23.386600722807177,0,0.0,0.0,0.3288,False,-1
10005050603,Census Tract 506.03; Sussex County; Delaware,3124,601,19.238156209987196,68571.0,5.02267178235089,False,21.954014490466033,0,0.0,0.0,0.2734,False,-1
10005050804,Census Tract 508.04; Sussex County; Delaware,4125,219,5.3090909090909095,101111.0,9.788166544923302,False,10.279551678912838,0,2.2311849391219445,0.0,0.1939,False,-1
10005051015,Census Tract 510.15; Sussex County; Delaware,1956,70,3.5787321063394684,112708.0,4.703476482617587,False,3.2296789711303346,4,91.32424004516993,2.044989775051125,0.0795,False,-1
10005050808,Census Tract 508.08; Sussex County; Delaware,3913,35,0.8944543828264758,77608.0,7.027855865065168,False,5.688634470660493,0,22.74724690040049,0.0,0.1488,False,-1
10005051012,Census Tract 510.12; Sussex County; Delaware,2322,62,2.670111972437554,83866.0,11.024978466838933,False,6.514185821361875,0,2.8679126428227,0.0,0.1749,False,-1
10005051014,Census Tract 510.14; Sussex County; Delaware,2010,11,0.5472636815920399,82543.0,3.9303482587064673,False,6.751111676724852,0,2.768772232769235,0.0,0.1386,False,-1
10005050709,Census Tract 507.09; Sussex County; Delaware,1524,7,0.45931758530183725,93625.0,2.493438320209974,False,9.259089100758167,0,0.0,0.0,0.1409,False,-1
10005051203,Census Tract 512.03; Sussex County; Delaware,848,0,0.0,100833.0,4.009433962264151,False,21.120952830150095,0,0.0,0.0,0.1847,False,-1
10005050407,Census Tract 504.07; Sussex County; Delaware,5916,1552,26.23394185260311,50694.0,28.89455782312925,False,4.033891253377379,1,56.84353227602509,0.16903313049357674,0.3324,False,-1
10005050104,Census Tract 501.04; Sussex County; Delaware,5014,917,18.28879138412445,58449.0,15.818629462453837,False,29.43487530138416,0,0.0,0.0,0.3371,False,-1
10005050503,Census Tract 505.03; Sussex County; Delaware,6104,676,11.07470511140236,45844.0,22.082018927444793,False,19.057292812391253,0,0.0,0.0,0.2965,False,-1
10005050706,Census Tract 507.06; Sussex County; Delaware,1742,27,1.5499425947187142,86250.0,5.455600696459664,False,11.725554331290791,0,0.0,0.0,0.1656,False,-1
10005051205,Census Tract 512.05; Sussex County; Delaware,666,0,0.0,101071.0,2.2522522522522523,False,27.165440711373023,0,0.0,0.0,0.198,False,-1
10005051010,Census Tract 510.10; Sussex County; Delaware,3033,48,1.582591493570722,77379.0,11.770524233432244,False,2.696874094618126,4,96.92407855504712,1.3188262446422685,0.1197,False,-1
10005050505,Census Tract 505.05; Sussex County; Delaware,2608,603,23.12116564417178,76905.0,0.13315579227696406,False,18.93959117452693,0,0.0,0.0,0.2604,False,-1
10003014906,Census Tract 149.06; New Castle County; Delaware,5314,3125,58.806925103500184,54961.0,18.44185171245766,False,4.061273943790064,6,96.3733469267445,1.1290929619872037,0.4,True,1
10003014810,Census Tract 148.10; New Castle County; Delaware,7029,1911,27.187366623986343,103226.0,6.217690982194141,False,12.077230837440561,0,0.0,0.0,0.2788,False,-1
10003013903,Census Tract 139.03; New Castle County; Delaware,5359,1468,27.393170367605897,121932.0,4.273185295764135,False,5.2539877919078375,0,34.57790568857719,0.0,0.2492,False,-1
10003014908,Census Tract 149.08; New Castle County; Delaware,2637,1824,69.16951080773607,34453.0,17.785362153962836,True,2.7349228750352492,6,100.0,2.2753128555176336,0.5516,True,1
10003016806,Census Tract 168.06; New Castle County; Delaware,5508,1880,34.13217138707335,127151.0,5.876984851250229,False,28.928822819240693,0,0.0,0.0,0.3635,False,-1
10003016805,Census Tract 168.05; New Castle County; Delaware,1757,22,1.2521343198634036,101250.0,7.114399544678429,False,24.609873934876152,0,0.0,0.0,0.214,False,-1
10003016306,Census Tract 163.06; New Castle County; Delaware,4485,1974,44.013377926421406,113212.0,8.747423860773987,False,4.091261066192413,6,86.05223667881023,1.3377926421404682,0.2923,False,-1
10003016309,Census Tract 163.09; New Castle County; Delaware,3574,1876,52.49020705092333,61659.0,7.750419697817572,False,4.587324016237582,1,61.496062307970945,0.2797985450475658,0.3588,True,1
10003016613,Census Tract 166.13; New Castle County; Delaware,5682,2333,41.059486096444914,93529.0,4.822245688137979,False,24.215845486434578,0,0.0,0.0,0.373,False,-1
10003016807,Census Tract 168.07; New Castle County; Delaware,1615,89,5.510835913312693,171250.0,0.0,False,26.235959085797187,0,0.0,0.0,0.2094,False,-1
